dataset_id,title,description,domain,country,last_modified,temporal_span_years,update_frequency,has_coordinates,spatial_precision,is_open_license,license,format,description_length,num_keywords,has_eurovoc,num_languages,has_multilingual,publisher_type,publisher,dataset_uri,modified_date,temporal_start,temporal_end,keyword_raw,language_raw,has_license_flag,has_temporal_flag,is_machine_readable
http://data.europa.eu/88u/dataset/44fa48f4-f948-4990-82d6-0a3d65416d82~~1,INSPIRE dataset BPL ‘Emerland garden shed area’,"‘Emerland Gartenhausgebiet’ development plan of the city of Filderstadt, transformed according to INSPIRE, based on an XPlanung data set in version 5.0.",drought_early_warning,unknown,2021-09-05,0,unknown,True,coordinates,False,,,22,13,False,1,False,other,,http://data.europa.eu/88u/dataset/44fa48f4-f948-4990-82d6-0a3d65416d82~~1,2021-09-05,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | Emerland Gartenhausgebiet | GDI-BW | PlannedLandUse | infraLocal | inspireidentifiziert,http://publications.europa.eu/resource/authority/language/DEU,False,True,False
http://data.europa.eu/88u/dataset/75388c7e-dc24-4b74-8805-15d46edea47e,INSPIRE-Datensatz BPL „Neu Edingen Teiländerungsplan III Teiländerungsplan III“,Nach INSPIRE transformierter Bebauungsplan „Neu Edingen Teiländerungsplan III Teiländerungsplan III“ der Gemeinde Edingen-Neckarhausen basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-06-28,0,unknown,True,coordinates,False,,,21,13,False,1,False,other,,http://data.europa.eu/88u/dataset/75388c7e-dc24-4b74-8805-15d46edea47e,2022-06-28,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | Neu Edingen Teiländerungsplan III Teiländerungsplan III | PlannedLandUse | infraLocal | inspireidentifiziert,http://publications.europa.eu/resource/authority/language/DEU,False,True,False
http://data.europa.eu/88u/dataset/695d86f3-3264-461f-aff6-8d5e7000bdb1,INSPIRE-Datensatz BPL „19 Kirchberg-Mittelweg (4. Änderung)“,Nach INSPIRE transformierter Bebauungsplan „19 Kirchberg-Mittelweg (4. Änderung)“ der Gemeinde Weingarten (Baden) basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-06-28,0,unknown,True,coordinates,False,,,20,13,False,1,False,other,,http://data.europa.eu/88u/dataset/695d86f3-3264-461f-aff6-8d5e7000bdb1,2022-06-28,,,19 Kirchberg-Mittelweg (4. Änderung) | B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | infraLocal | inspireidentifiziert,http://publications.europa.eu/resource/authority/language/DEU,False,True,False
http://data.europa.eu/88u/dataset/db95e1f2-d915-43a8-bab9-5c9f86964ec5,INSPIRE-Datensatz BPL „05 Bruch Hinterdorf Teil II (4. Änderung)“,Nach INSPIRE transformierter Bebauungsplan „05 Bruch Hinterdorf Teil II (4. Änderung)“ der Gemeinde Weingarten (Baden) basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-06-28,0,unknown,True,coordinates,False,,,23,13,False,1,False,other,,http://data.europa.eu/88u/dataset/db95e1f2-d915-43a8-bab9-5c9f86964ec5,2022-06-28,,,05 Bruch Hinterdorf Teil II (4. Änderung) | B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | infraLocal | inspireidentifiziert,http://publications.europa.eu/resource/authority/language/DEU,False,True,False
http://data.europa.eu/88u/dataset/718734ec-3f70-4a59-a0a4-0764585bb553,INSPIRE-Datensatz BPL „Gassenäcker 1. Änderung“,Nach INSPIRE transformierter Bebauungsplan „Gassenäcker 1. Änderung“ der Stadt Möckmühl basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-07-13,0,unknown,True,coordinates,False,,,18,13,False,1,False,other,,http://data.europa.eu/88u/dataset/718734ec-3f70-4a59-a0a4-0764585bb553,2022-07-13,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | Gassenäcker 1. Änderung | PlannedLandUse | infraLocal | inspireidentifiziert,http://publications.europa.eu/resource/authority/language/DEU,False,True,False
http://data.europa.eu/88u/dataset/b0310281-c403-4233-8ef2-e9d5661d4025,WFS INSPIRE BPL Bild III,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Bild III“ der Gemeinde Benningen am Neckar basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2025-04-28,0,unknown,True,coordinates,False,,,21,14,False,1,False,other,,http://data.europa.eu/88u/dataset/b0310281-c403-4233-8ef2-e9d5661d4025,2025-04-28,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | Bild III | GDI-BW | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/afe5f779-4138-4b3c-bf65-cccab8867088,WFS INSPIRE BPL Mühlfeld/Martinsberg II,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Mühlfeld/Martinsberg II“ der Stadt Eppingen basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2021-09-10,0,unknown,True,coordinates,False,,,19,14,False,1,False,other,,http://data.europa.eu/88u/dataset/afe5f779-4138-4b3c-bf65-cccab8867088,2021-09-10,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | Mühlfeld/Martinsberg II | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/b0c7873c-4bb5-4a63-898b-7fbb39b1c209,WFS INSPIRE BPL,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „“ der Gemeinde Glatten basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2021-11-30,0,unknown,True,coordinates,False,,,18,13,False,1,False,other,,http://data.europa.eu/88u/dataset/b0c7873c-4bb5-4a63-898b-7fbb39b1c209,2021-11-30,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/aae75799-e41f-4d54-b963-c3f652b9f23b,WMS INSPIRE BPL Baulinie FW 36-2,WMS-Dienst des nach INSPIRE transformierten Bebauungsplans „Baulinie FW 36-2“ der Stadt Steinheim an der Murr basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2021-09-09,0,unknown,True,coordinates,False,,,23,14,False,1,False,other,,http://data.europa.eu/88u/dataset/aae75799-e41f-4d54-b963-c3f652b9f23b,2021-09-09,,,B-Plan | Bauleitplan | Bauleitpläne | Baulinie FW 36-2 | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | infoMapAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/0225919d-51a6-45b0-a559-dfbffd068219,"WFS INSPIRE BPL Bleichwiese II, Nr. 1.68 B","WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Bleichwiese II, Nr. 1.68 B“ der Stadt Mosbach basierend auf einem XPlanung-Datensatz in der Version 5.0.",drought_early_warning,unknown,2021-09-09,0,unknown,True,coordinates,False,,,22,14,False,1,False,other,,http://data.europa.eu/88u/dataset/0225919d-51a6-45b0-a559-dfbffd068219,2021-09-09,,,"B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | Bleichwiese II, Nr. 1.68 B | GDI-BW | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert",,False,True,False
http://data.europa.eu/88u/dataset/0248583d-1d77-48a6-a3eb-6f3f731c58e6,WFS INSPIRE BPL Baulinienplan Klausenstraße (Änderungen Gebiet Siedlungsweg),WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Baulinienplan Klausenstraße (Änderungen Gebiet Siedlungsweg)“ der Gemeinde Nordheim basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2025-12-11,0,unknown,True,coordinates,False,,,22,14,False,1,False,other,,http://data.europa.eu/88u/dataset/0248583d-1d77-48a6-a3eb-6f3f731c58e6,2025-12-11,,,B-Plan | Bauleitplan | Bauleitpläne | Baulinienplan Klausenstraße (Änderungen Gebiet Siedlungsweg) | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/02544de0-a78b-4aba-99f2-27beaa1ecbd6,WFS INSPIRE PLU BP Alzental-Hauff u Hölderlinstr zw der Alzental u Bismarkstr,INSPIRE PLU BP Alzental-Hauff u Hölderlinstr zw der Alzental u Bismarkstr,drought_early_warning,unknown,2021-11-22,0,unknown,True,coordinates,False,,,11,6,False,1,False,other,,http://data.europa.eu/88u/dataset/02544de0-a78b-4aba-99f2-27beaa1ecbd6,2021-11-22,,,Bauleitplanung | Bebauungsplan | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/05a98c39-888e-4ff9-9904-36ff481ebb2c,WMS INSPIRE BPL Mörikestraße,WMS-Dienst des nach INSPIRE transformierten Bebauungsplans „Mörikestraße“ der Stadt Kornwestheim basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2024-10-02,0,unknown,True,coordinates,False,,,18,14,False,1,False,other,,http://data.europa.eu/88u/dataset/05a98c39-888e-4ff9-9904-36ff481ebb2c,2024-10-02,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | Mörikestraße | PlannedLandUse | infoMapAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/05ccfd17-0483-4808-8b09-9816ed877e3e,WMS INSPIRE BPL Blanz'scher Garden Wooden Garden,"WMS service of the building plan “Blanz'scher Garten Holzgarten” of the city of Bietigheim-Bissingen, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",drought_early_warning,unknown,2021-09-09,0,unknown,True,coordinates,False,,,26,14,False,1,False,other,,http://data.europa.eu/88u/dataset/05ccfd17-0483-4808-8b09-9816ed877e3e,2021-09-09,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | Blanz'scher Garten Holzgarten | GDI-BW | PlannedLandUse | infoMapAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/064ee93c-ee0d-4be7-85aa-b2a56c123a5e,WFS INSPIRE PLU Bebauungsplan Moltkestraße,INSPIRE PLU Bebauungsplan Moltkestraße,drought_early_warning,unknown,2021-10-28,0,unknown,True,coordinates,False,,,4,6,False,1,False,other,,http://data.europa.eu/88u/dataset/064ee93c-ee0d-4be7-85aa-b2a56c123a5e,2021-10-28,,,Bauleitplanung | Bebauungsplan | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/b1c3c3e4-94da-4579-8b31-75f8d8de71e3,WMS INSPIRE BPL Zwischen Stadion und Lindachstraße,WMS-Dienst des nach INSPIRE transformierten Bebauungsplans „Zwischen Stadion und Lindachstraße“ der Stadt Kirchheim unter Teck basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2021-09-05,0,unknown,True,coordinates,False,,,23,14,False,1,False,other,,http://data.europa.eu/88u/dataset/b1c3c3e4-94da-4579-8b31-75f8d8de71e3,2021-09-05,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | Zwischen Stadion und Lindachstraße | infoMapAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/b8c2f4ed-e377-4516-b506-e83ea6871625,WMS INSPIRE BPL Wochenendhausgebiet Halden - 2. Aenderung,WMS-Dienst des nach INSPIRE transformierten Bebauungsplans „Wochenendhausgebiet Halden - 2. Aenderung“ der Stadt Rosenfeld basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2021-09-03,0,unknown,True,coordinates,False,,,22,14,False,1,False,other,,http://data.europa.eu/88u/dataset/b8c2f4ed-e377-4516-b506-e83ea6871625,2021-09-03,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | Wochenendhausgebiet Halden - 2. Aenderung | infoMapAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/d9658bdc-1bb1-43bb-9458-4709dd6428c0,WFS INSPIRE BPL 02 Auf der Setz (3. Änderung),WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „02 Auf der Setz (3. Änderung)“ der Gemeinde Weingarten (Baden) basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-06-28,0,unknown,True,coordinates,False,,,24,14,False,1,False,other,,http://data.europa.eu/88u/dataset/d9658bdc-1bb1-43bb-9458-4709dd6428c0,2022-06-28,,,02 Auf der Setz (3. Änderung) | B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/90aaffd8-8707-4b68-abad-08790b6b43e7,WFS INSPIRE BPL Im Kies und Im Kartenblatt Änderung,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Im Kies und Im Kartenblatt Änderung“ der Gemeinde Edingen-Neckarhausen basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-06-28,0,unknown,True,coordinates,False,,,23,14,False,1,False,other,,http://data.europa.eu/88u/dataset/90aaffd8-8707-4b68-abad-08790b6b43e7,2022-06-28,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | Im Kies und Im Kartenblatt Änderung | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/5d774a8a-825c-4cb8-914c-6eef3e25856d,WFS INSPIRE BPL Südlich des Bahnhofs II (Urschrift),WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Südlich des Bahnhofs II (Urschrift)“ der Gemeinde Merklingen basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-06-25,0,unknown,True,coordinates,False,,,22,14,False,1,False,other,,http://data.europa.eu/88u/dataset/5d774a8a-825c-4cb8-914c-6eef3e25856d,2022-06-25,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | Südlich des Bahnhofs II (Urschrift) | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/b34146b1-95b7-458c-8723-196e42f0430b,WFS INSPIRE BPL Hohenegg Innenbereichs- und Gestaltungssatzung (Urschrift),WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Hohenegg Innenbereichs- und Gestaltungssatzung (Urschrift)“ der Gemeinde Kleines Wiesental basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2025-10-07,0,unknown,True,coordinates,False,,,23,14,False,1,False,other,,http://data.europa.eu/88u/dataset/b34146b1-95b7-458c-8723-196e42f0430b,2025-10-07,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | Hohenegg Innenbereichs- und Gestaltungssatzung (Urschrift) | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/3608822a-da1a-47f1-aba4-a5f42495de67,WFS INSPIRE BPL Brandrüttle,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Brandrüttle“ der Gemeinde Sasbachwalden basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-07-07,0,unknown,True,coordinates,False,,,18,14,False,1,False,other,,http://data.europa.eu/88u/dataset/3608822a-da1a-47f1-aba4-a5f42495de67,2022-07-07,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | Brandrüttle | GDI-BW | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/73b33d22-ceaa-4d3c-b69c-eda7b9c53214,WFS INSPIRE BPL Am Jägerweg,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Am Jägerweg“ der Stadt Laichingen basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-07-05,0,unknown,True,coordinates,False,,,19,14,False,1,False,other,,http://data.europa.eu/88u/dataset/73b33d22-ceaa-4d3c-b69c-eda7b9c53214,2022-07-05,,,Am Jägerweg | B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/4cbf675b-a958-46f4-9f81-b8eca28ebd92,WFS INSPIRE BPL Südost und Krähenlau,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Südost und Krähenlau“ der Stadt Laichingen basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-07-05,0,unknown,True,coordinates,False,,,20,14,False,1,False,other,,http://data.europa.eu/88u/dataset/4cbf675b-a958-46f4-9f81-b8eca28ebd92,2022-07-05,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | Südost und Krähenlau | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/731cc237-4e26-4eeb-8816-53680b520727,WMS INSPIRE BPL Fuchswaldstraße Kaltental,WMS-Dienst des nach INSPIRE transformierten Bebauungsplans „Fuchswaldstraße Kaltental“ der Stadt Stuttgart basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2025-08-04,0,unknown,True,coordinates,False,,,19,14,False,1,False,other,,http://data.europa.eu/88u/dataset/731cc237-4e26-4eeb-8816-53680b520727,2025-08-04,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | Fuchswaldstraße Kaltental | GDI-BW | PlannedLandUse | infoMapAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/12e6fc4c-289c-4ae7-8298-552090dce8de,WFS INSPIRE BPL Rädle IV,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Rädle IV“ der Stadt Möckmühl basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-07-13,0,unknown,True,coordinates,False,,,19,14,False,1,False,other,,http://data.europa.eu/88u/dataset/12e6fc4c-289c-4ae7-8298-552090dce8de,2022-07-13,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | Rädle IV | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/24b67842-df54-4058-96ed-8c2d511409af,WFS INSPIRE BPL Gassenäcker Wohngebiet,WFS-Dienst des nach INSPIRE transformierten Bebauungsplans „Gassenäcker Wohngebiet“ der Stadt Möckmühl basierend auf einem XPlanung-Datensatz in der Version 5.0.,drought_early_warning,unknown,2022-07-13,0,unknown,True,coordinates,False,,,19,14,False,1,False,other,,http://data.europa.eu/88u/dataset/24b67842-df54-4058-96ed-8c2d511409af,2022-07-13,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | Gassenäcker Wohngebiet | PlannedLandUse | infoFeatureAccessService | infraLocal | inspireidentifiziert,,False,True,False
http://data.europa.eu/88u/dataset/30303034-3132-4034-312d-303030320000,"Harvest quantity (field crops and grassland): Germany, years (until 2009), fruit species","Harvest quantity (field crops and grassland): Germany, years (until 2009), fruit species",drought_early_warning,unknown,,0,unknown,True,coordinates,False,,,12,0,False,1,False,other,,http://data.europa.eu/88u/dataset/30303034-3132-4034-312d-303030320000,,,,,http://publications.europa.eu/resource/authority/language/DEU,False,True,False
http://data.europa.eu/88u/dataset/8ff5a4b2-7e8f-4823-a202-9ad4df528409,Service for viewing the distribution of bird species 2013-2018 (Article 12 Birds Directive),The INSPIRE spatial data set for the distribution in Poland of bird species covered by the Birds Directive (Directive 2009/147/EC of the European Parliament and of the Council of 30 November 2009 on the conservation of wild birds). The service uses the WMS OGC interface version 1.3.0.,drought_early_warning,unknown,,0,unknown,True,coordinates,False,,,47,9,False,1,False,other,,http://data.europa.eu/88u/dataset/8ff5a4b2-7e8f-4823-a202-9ad4df528409,,,,INSPIRE | Usługa przeglądania | View Service | WMS | Web Map Service | birds species | eReporting | gatunki ptaków | rozmieszczenie gatunków ptaków,,False,True,False
http://data.europa.eu/88u/dataset/e14a6cf6-dd1a-4667-b435-ddf2fa0345d9,Fitness card Heat-cold storage sweet/broken: 1st aquifer package,"On the one hand, the map contains the technical potential for heat-cold storage (depending on the thickness of the water-bearing package and the permeability) classified into different classes of use. On the other hand, it contains policy areas of restriction in relation to water extraction. There is a card for the first aquifer package and one for the combined second and third aquifer package which almost coincides in ZH.
Serves as a first indication for determining the probability of a successful heat-cold storage system. For a concrete project, additional studies will have to be carried out in the context of the permit application for the Water Act.",drought_early_warning,unknown,2017-06-23,0,unknown,True,coordinates,False,,,107,4,False,1,False,other,,http://data.europa.eu/88u/dataset/e14a6cf6-dd1a-4667-b435-ddf2fa0345d9,2017-06-23,,,bodem | energiebesparing | energiebronnen | grondwater,http://publications.europa.eu/resource/authority/language/NLD,False,False,False
http://data.europa.eu/88u/dataset/r_lombar-6857dc92-76cb-4c56-8837-123e9370dcda,Mapping of cement-asbestos roofing,"Geographical location of buildings with asbestos-concrete cover present in significant areas of the Lombard territory. Activity carried out in 2 phases by ARPA Lombardia as part of the AMIANTO project on behalf of DG Environment and Climate. Update of existing mappings, for a total of over 2 400 km². The polygons identified with cement-asbestos cover in previous mappings have been updated on the basis of regional orthophotos, indicating the possible removal of the cover; the last available year is 2018.Map Phase 2. New mapping, realised in 2020, of about 1 300 km² of regional areas never mapped.The cartographic product of each phase is a polygonal cover, reported on the information layer of the buildings of the Regional Topographic DataBase.",drought_early_warning,unknown,2021-12-31,0,unknown,True,coordinates,False,,,119,3,False,1,False,other,,http://data.europa.eu/88u/dataset/r_lombar-6857dc92-76cb-4c56-8837-123e9370dcda,2021-12-31,,,coperture cemento-amianto | eu | fotovoltaico,http://publications.europa.eu/resource/authority/language/ITA,False,False,False
http://data.europa.eu/88u/dataset/0220e6b9-e9da-4884-9d8f-057f805ced42,WMS INSPIRE ‘BPL entre Karlsruher-/Stuttgarter Straße y la carretera federal planificada 10/Wilferdinger Höhe’ de la ciudad de Pforzheim,"WMS service of the urban development plan ‘BPL between Karlsruher-/Stuttgarter Straße and planned federal road 10/Wilferdinger Höhe’ of the city of Pforzheim, transformed to INSPIRE.",drought_early_warning,unknown,2021-11-23,0,unknown,True,coordinates,False,,,25,13,False,1,False,other,,http://data.europa.eu/88u/dataset/0220e6b9-e9da-4884-9d8f-057f805ced42,2021-11-23,,,B-Plan | Bauleitplan | Bauleitpläne | Bauplatz | Bauplätze | Bauvorschrift | Bebauungsplan | Bebauungspläne | GDI-BW | PlannedLandUse | infoMapAccessService | infraLocal | inspireidentifiziert,,False,False,False
http://data.europa.eu/88u/dataset/02343212-f783-4535-9d6c-1ea7147fa6a7,,,drought_early_warning,unknown,,0,unknown,False,,False,,,0,0,False,1,False,other,,http://data.europa.eu/88u/dataset/02343212-f783-4535-9d6c-1ea7147fa6a7,,,,,,False,False,False
http://data.europa.eu/88u/dataset/4f90f6c0-0285-11e4-b613-b2227cce2b54~~1,"02 Landkreis Ostprignitz-Ruppin, topographical regional map 1 : 100 000 - Expenditure with administrative limits","Regional maps 1 : 100 000 editions with administrative limits are derived from the normal edition of the regional maps. In particular, the administrative boundaries are shown in greater detail. The topography fades into the background. The sheets of regional maps 1 : 100,000 are based on the districts in the state of Brandenburg. A map depicts Berlin with the adjoining areas. The maps are updated biennially and reproduced analogously only on request.",drought_early_warning,unknown,2025-12-15,0,unknown,True,coordinates,False,,,73,8,False,1,False,other,,http://data.europa.eu/88u/dataset/4f90f6c0-0285-11e4-b613-b2227cce2b54~~1,2025-12-15T09:12:47,,,1100.000 | amtliche-karte | bodenbedeckung | karte | opendata | vermessung | verwaltung | verwaltungsgrenzen,http://publications.europa.eu/resource/authority/language/DEU,False,True,False
http://data.europa.eu/88u/dataset/3f288242-d38f-4c08-a375-0a9d0fa29cbd,"Distribution of forest area covered by stands of trees for forest management purposes by tree species and age groups, 31 December [hectares]","The table shows the distribution of forest area covered by stands of trees for forestry purposes by tree species and age groups, 31 December. [hectares]",drought_early_warning,eu,2023-03-28,0,unknown,False,country_level,False,,,25,3,True,1,False,other,,http://data.europa.eu/88u/dataset/3f288242-d38f-4c08-a375-0a9d0fa29cbd,2023-03-28T13:31:39.961901,,,erdészeti politika | erdő | erdőgazdálkodás,http://publications.europa.eu/resource/authority/language/HUN,False,True,False
http://data.europa.eu/88u/dataset/https-opendata-euskadi-eus-catalogo-informes-estudios-mortalidad-por-cancer-de-pancreas-en-mujeres-en-euskadi-1996-2003-,Mortality from pancreatic cancer in women in the Basque Country (1996-2003),Pancreatic cancer (CIE-9: 157; ICD-10: C25)* was responsible for 1.3 per cent of deaths during the study period and has experienced an average annual increase of 0.8 per cent. Mortality from this cause did not show a defined geographical pattern.,drought_early_warning,unknown,2011-06-21,0,annual,False,country_level,False,,,40,13,False,3,True,other,,http://data.europa.eu/88u/dataset/https-opendata-euskadi-eus-catalogo-informes-estudios-mortalidad-por-cancer-de-pancreas-en-mujeres-en-euskadi-1996-2003-,2011-06-21T00:00:00+02:00,,,arrazoiak | atlas | causas muerte | cáncer | emakumea | enfermedades | gaixotasunak | hilkortasuna | minbizia | mortalidad | mujer | pancreas | pankrea,http://publications.europa.eu/resource/authority/language/EUS | http://publications.europa.eu/resource/authority/language/SPA,False,True,False
http://data.europa.eu/88u/dataset/3d55a818-5a15-4273-af83-10bc52e926f0,"Information about the accounting system, types of information stored in Sarny district state administration","Information about the accounting system, types of information stored in the Sarny district state administration of Rivne region",drought_early_warning,unknown,2023-07-12,0,unknown,False,,False,,,18,1,False,1,False,other,,http://data.europa.eu/88u/dataset/3d55a818-5a15-4273-af83-10bc52e926f0,2023-07-12T06:18:52.769874,,,документи система обліку публічної інформації,ua,False,True,False
